Step,Acc,Loss
1360,0.875,0.31
1361,0.875,0.31
1362,0.797,0.5
1363,0.797,0.5
1364,0.875,0.42
1365,0.875,0.42
1366,0.953,0.23
1367,0.953,0.23
1368,0.812,0.6
1369,0.812,0.6
1370,0.922,0.27
1371,0.922,0.27
1372,0.844,0.47
1373,0.844,0.47
1374,0.891,0.45
1375,0.891,0.45
1376,0.906,0.36
1377,0.906,0.36
1378,0.906,0.39
1379,0.906,0.39
1380,0.891,0.31
1381,0.891,0.31
1382,0.875,0.37
1383,0.875,0.37
1384,0.844,0.61
1385,0.844,0.61
1386,0.875,0.34
1387,0.875,0.34
1388,0.875,0.35
1389,0.875,0.35
1390,0.844,0.37
1391,0.844,0.37
1392,0.922,0.39
1393,0.922,0.39
1394,0.828,0.55
1395,0.828,0.55
1396,0.875,0.43
1397,0.875,0.43
1398,0.891,0.32
1399,0.891,0.32
1400,0.859,0.32
1401,0.859,0.32
1402,0.906,0.39
1403,0.906,0.39
1404,0.859,0.43
1405,0.859,0.43
1406,0.906,0.32
1407,0.906,0.32
1408,0.922,0.36
1409,0.922,0.36
1410,0.859,0.31
1411,0.859,0.31
1412,0.906,0.28
1413,0.906,0.28
1414,0.953,0.27
1415,0.953,0.27
1416,0.891,0.37
1417,0.891,0.37
1418,0.859,0.46
1419,0.859,0.46
1420,0.875,0.34
1421,0.875,0.34
1422,0.875,0.38
1423,0.875,0.38
1424,0.938,0.27
1425,0.938,0.27
1426,0.828,0.42
1427,0.828,0.42
1428,0.922,0.28
1429,0.922,0.28
1430,0.922,0.3
1431,0.922,0.3
1432,0.875,0.36
1433,0.875,0.36
1434,0.938,0.22
1435,0.938,0.22
1436,0.781,0.5
1437,0.781,0.5
1438,0.875,0.37
1439,0.875,0.37
1440,0.875,0.38
1441,0.875,0.38
1442,0.906,0.21
1443,0.906,0.21
1444,0.938,0.26
1445,0.938,0.26
1446,0.891,0.36
1447,0.891,0.36
1448,0.891,0.52
1449,0.891,0.52
1450,0.828,0.46
1451,0.828,0.46
1452,0.891,0.43
1453,0.891,0.43
1454,0.922,0.35
1455,0.922,0.35
1456,0.859,0.44
1457,0.859,0.44
1458,0.875,0.33
1459,0.875,0.33
1460,0.891,0.3
1461,0.891,0.3
1462,0.844,0.49
1463,0.844,0.49
1464,0.844,0.47
1465,0.844,0.47
1466,0.812,0.49
1467,0.812,0.49
1468,0.844,0.42
1469,0.844,0.42
1470,0.859,0.56
1471,0.859,0.56
1472,0.875,0.36
1473,0.875,0.36
1474,0.859,0.41
1475,0.859,0.41
1476,0.906,0.31
1477,0.906,0.31
1478,0.891,0.29
1479,0.891,0.29
1480,0.938,0.29
1481,0.938,0.29
1482,0.859,0.43
1483,0.859,0.43
1484,0.891,0.3
1485,0.891,0.3
1486,0.922,0.38
1487,0.922,0.38
1488,0.812,0.57
1489,0.812,0.57
1490,0.844,0.4
1491,0.844,0.4
1492,0.875,0.41
1493,0.875,0.41
1494,0.938,0.3
1495,0.938,0.3
1496,0.859,0.44
1497,0.859,0.44
1498,0.844,0.49
1499,0.844,0.49
1500,0.859,0.35
1501,0.859,0.35
1502,0.844,0.35
1503,0.844,0.35
1504,0.906,0.32
1505,0.906,0.32
1506,0.922,0.3
1507,0.922,0.3
1508,0.828,0.37
1509,0.828,0.37
1510,0.922,0.23
1511,0.922,0.23
1512,0.953,0.25
1513,0.953,0.25
1514,0.859,0.3
1515,0.859,0.3
1516,0.828,0.4
1517,0.828,0.4
1518,0.984,0.13
1519,0.984,0.13
1520,0.938,0.27
1521,0.938,0.27
1522,0.953,0.2
1523,0.953,0.2
1524,0.828,0.46
1525,0.828,0.46
1526,0.891,0.34
1527,0.891,0.34
1528,0.891,0.28
1529,0.891,0.28
1530,0.859,0.51
1531,0.859,0.51
1532,0.859,0.45
1533,0.859,0.45
1534,0.906,0.38
1535,0.906,0.38
1536,0.859,0.56
1537,0.859,0.56
1538,0.922,0.28
1539,0.922,0.28
1540,0.891,0.41
1541,0.891,0.41
1542,0.875,0.29
1543,0.875,0.29
1544,0.922,0.22
1545,0.922,0.22
1546,0.859,0.41
1547,0.859,0.41
1548,0.875,0.46
1549,0.875,0.46
1550,0.938,0.25
1551,0.938,0.25
1552,0.891,0.31
1553,0.891,0.31
1554,0.844,0.37
1555,0.844,0.37
1556,0.906,0.26
1557,0.906,0.26
1558,0.875,0.34
1559,0.875,0.34
1560,0.844,0.43
1561,0.844,0.43
1562,0.938,0.19
1563,0.938,0.19
1564,0.922,0.28
1565,0.922,0.28
1566,0.891,0.31
1567,0.891,0.31
1568,0.906,0.25
1569,0.906,0.25
1570,0.922,0.3
1571,0.922,0.3
1572,0.875,0.47
1573,0.875,0.47
1574,0.906,0.3
1575,0.906,0.3
1576,0.859,0.34
1577,0.859,0.34
1578,0.922,0.19
1579,0.922,0.19
1580,0.891,0.33
1581,0.891,0.33
1582,0.859,0.38
1583,0.859,0.38
1584,0.891,0.34
1585,0.891,0.34
1586,0.891,0.36
1587,0.891,0.36
1588,0.922,0.2
1589,0.922,0.2
1590,0.906,0.47
1591,0.906,0.47
1592,0.906,0.32
1593,0.906,0.32
1594,0.859,0.49
1595,0.859,0.49
1596,0.922,0.27
1597,0.922,0.27
1598,0.875,0.25
1599,0.875,0.25
1600,0.906,0.29
1601,0.906,0.29
1602,0.859,0.4
1603,0.859,0.4
1604,0.859,0.39
1605,0.859,0.39
1606,0.781,0.52
1607,0.781,0.52
1608,0.969,0.19
1609,0.969,0.19
1610,0.875,0.38
1611,0.875,0.38
1612,0.922,0.33
1613,0.922,0.33
1614,0.906,0.26
1615,0.906,0.26
1616,0.859,0.4
1617,0.859,0.4
1618,0.891,0.34
1619,0.891,0.34
1620,0.906,0.36
1621,0.906,0.36
1622,0.969,0.18
1623,0.969,0.18
1624,0.906,0.19
1625,0.906,0.19
1626,0.938,0.21
1627,0.938,0.21
1628,0.891,0.28
1629,0.891,0.28
1630,0.953,0.25
1631,0.953,0.25
1632,0.891,0.32
1633,0.891,0.32
1634,0.938,0.3
1635,0.938,0.3
1636,0.922,0.26
1637,0.922,0.26
1638,0.906,0.32
1639,0.906,0.32
1640,0.859,0.37
1641,0.859,0.37
1642,0.906,0.23
1643,0.906,0.23
1644,0.875,0.38
1645,0.875,0.38
1646,0.938,0.25
1647,0.938,0.25
1648,0.875,0.28
1649,0.875,0.28
1650,0.906,0.33
1651,0.906,0.33
1652,0.906,0.3
1653,0.906,0.3
1654,0.875,0.38
1655,0.875,0.38
1656,0.891,0.33
1657,0.891,0.33
1658,0.906,0.26
1659,0.906,0.26
1660,0.875,0.42
1661,0.875,0.42
1662,0.891,0.43
1663,0.891,0.43
1664,0.859,0.5
1665,0.859,0.5
1666,0.922,0.24
1667,0.922,0.24
1668,0.906,0.34
1669,0.906,0.34
1670,0.922,0.23
1671,0.922,0.23
1672,0.891,0.34
1673,0.891,0.34
1674,0.828,0.61
1675,0.828,0.61
1676,0.906,0.32
1677,0.906,0.32
1678,0.891,0.34
1679,0.891,0.34
1680,0.875,0.4
1681,0.875,0.4
1682,0.875,0.26
1683,0.875,0.26
1684,0.875,0.31
1685,0.875,0.31
1686,0.875,0.36
1687,0.875,0.36
1688,0.859,0.34
1689,0.859,0.34
1690,0.859,0.37
1691,0.859,0.37
1692,0.906,0.28
1693,0.906,0.28
1694,0.797,0.55
1695,0.797,0.55
1696,0.812,0.52
1697,0.812,0.52
1698,0.906,0.27
1699,0.906,0.27
1700,0.922,0.25
1701,0.922,0.25
1702,0.875,0.42
1703,0.875,0.42
1704,0.875,0.31
1705,0.875,0.31
1706,0.922,0.18
1707,0.922,0.18
1708,0.875,0.4
1709,0.875,0.4
1710,0.875,0.4
1711,0.875,0.4
1712,0.875,0.32
1713,0.875,0.32
1714,0.906,0.3
1715,0.906,0.3
1716,0.875,0.38
1717,0.875,0.38
1718,0.875,0.33
1719,0.875,0.33
1720,0.906,0.27
1721,0.906,0.27
1722,0.922,0.31
1723,0.922,0.31
1724,0.875,0.43
1725,0.875,0.43
1726,0.891,0.34
1727,0.891,0.34
1728,0.859,0.46
1729,0.859,0.46
1730,0.891,0.33
1731,0.891,0.33
1732,0.922,0.37
1733,0.922,0.37
1734,0.891,0.33
1735,0.891,0.33
1736,0.875,0.44
1737,0.875,0.44
1738,0.938,0.26
1739,0.938,0.26
1740,0.953,0.25
1741,0.953,0.25
1742,0.906,0.36
1743,0.906,0.36
1744,0.906,0.3
1745,0.906,0.3
1746,0.906,0.32
1747,0.906,0.32
1748,0.906,0.23
1749,0.906,0.23
1750,0.906,0.29
1751,0.906,0.29
1752,0.922,0.27
1753,0.922,0.27
1754,0.906,0.38
1755,0.906,0.38
1756,0.859,0.56
1757,0.859,0.56
1758,0.859,0.52
1759,0.859,0.52
1760,0.938,0.23
1761,0.938,0.23
1762,0.922,0.37
1763,0.922,0.37
1764,0.938,0.23
1765,0.938,0.23
1766,0.828,0.45
1767,0.828,0.45
1768,0.922,0.25
1769,0.922,0.25
1770,0.828,0.48
1771,0.828,0.48
1772,0.859,0.33
1773,0.859,0.33
1774,0.938,0.34
1775,0.938,0.34
1776,0.938,0.24
1777,0.938,0.24
1778,0.922,0.33
1779,0.922,0.33
1780,0.906,0.24
1781,0.906,0.24
1782,0.906,0.26
1783,0.906,0.26
1784,0.875,0.33
1785,0.875,0.33
1786,0.859,0.48
1787,0.859,0.48
1788,0.938,0.19
1789,0.938,0.19
1790,0.859,0.36
1791,0.859,0.36
1792,0.906,0.39
1793,0.906,0.39
1794,0.875,0.55
1795,0.875,0.55
1796,0.891,0.28
1797,0.891,0.28
1798,0.875,0.5
1799,0.875,0.5
1800,0.859,0.36
1801,0.859,0.36
1802,0.891,0.25
1803,0.891,0.25
1804,0.828,0.52
1805,0.828,0.52
1806,0.875,0.45
1807,0.875,0.45
1808,0.953,0.22
1809,0.953,0.22
1810,0.891,0.34
1811,0.891,0.34
1812,0.922,0.33
1813,0.922,0.33
1814,0.875,0.39
1815,0.875,0.39
1816,0.891,0.27
1817,0.891,0.27
1818,0.922,0.33
1819,0.922,0.33
1820,0.875,0.42
1821,0.875,0.42
1822,0.844,0.45
1823,0.844,0.45
1824,0.828,0.42
1825,0.828,0.42
1826,0.859,0.41
1827,0.859,0.41
1828,0.875,0.39
1829,0.875,0.39
1830,0.922,0.31
1831,0.922,0.31
1832,0.906,0.26
1833,0.906,0.26
1834,0.891,0.34
1835,0.891,0.34
1836,0.781,0.51
1837,0.781,0.51
1838,0.922,0.29
1839,0.922,0.29
1840,0.938,0.31
1841,0.938,0.31
1842,0.922,0.26
1843,0.922,0.26
1844,0.938,0.31
1845,0.938,0.31
1846,0.812,0.43
1847,0.812,0.43
1848,0.922,0.23
1849,0.922,0.23
1850,0.828,0.42
1851,0.828,0.42
1852,0.875,0.38
1853,0.875,0.38
1854,0.922,0.25
1855,0.922,0.25
1856,0.812,0.47
1857,0.812,0.47
1858,0.938,0.29
1859,0.938,0.29
1860,0.859,0.5
1861,0.859,0.5
1862,0.938,0.25
1863,0.938,0.25
1864,0.922,0.26
1865,0.922,0.26
1866,0.875,0.46
1867,0.875,0.46
1868,0.906,0.25
1869,0.906,0.25
1870,0.828,0.4
1871,0.828,0.4
1872,0.922,0.27
1873,0.922,0.27
1874,0.906,0.34
1875,0.906,0.34
1876,0.875,0.42
1877,0.875,0.42
1878,0.822,0.34
1879,0.822,0.34
1880,0.822,0.34
1884,0.844,0.34
1885,0.844,0.34
1886,0.906,0.24
1887,0.906,0.24
1888,0.875,0.36
1889,0.875,0.36
1890,0.938,0.22
1891,0.938,0.22
1892,0.828,0.42
1893,0.828,0.42
1894,0.953,0.23
1895,0.953,0.23
1896,0.938,0.27
1897,0.938,0.27
1898,0.875,0.31
1899,0.875,0.31
1900,0.906,0.29
1901,0.906,0.29
1902,0.922,0.28
1903,0.922,0.28
1904,0.859,0.28
1905,0.859,0.28
1906,0.875,0.36
1907,0.875,0.36
1908,0.812,0.59
1909,0.812,0.59
1910,0.922,0.3
1911,0.922,0.3
1912,0.891,0.36
1913,0.891,0.36
1914,0.828,0.39
1915,0.828,0.39
1916,0.938,0.27
1917,0.938,0.27
1918,0.859,0.41
1919,0.859,0.41
1920,0.906,0.37
1921,0.906,0.37
1922,0.938,0.27
1923,0.938,0.27
1924,0.891,0.39
1925,0.891,0.39
1926,0.906,0.3
1927,0.906,0.3
1928,0.922,0.27
1929,0.922,0.27
1930,0.891,0.48
1931,0.891,0.48
1932,0.859,0.45
1933,0.859,0.45
1934,0.906,0.24
1935,0.906,0.24
1936,0.859,0.45
1937,0.859,0.45
1938,0.953,0.26
1939,0.953,0.26
1940,0.938,0.23
1941,0.938,0.23
1942,0.859,0.42
1943,0.859,0.42
1944,0.938,0.31
1945,0.938,0.31
1946,0.906,0.39
1947,0.906,0.39
1948,0.875,0.31
1949,0.875,0.31
1950,0.891,0.3
1951,0.891,0.3
1952,0.891,0.36
1953,0.891,0.36
1954,0.828,0.36
1955,0.828,0.36
1956,0.906,0.3
1957,0.906,0.3
1958,0.891,0.24
1959,0.891,0.24
1960,0.891,0.37
1961,0.891,0.37
1962,0.906,0.34
1963,0.906,0.34
1964,0.938,0.3
1965,0.938,0.3
1966,0.859,0.35
1967,0.859,0.35
1968,0.922,0.31
1969,0.922,0.31
1970,0.859,0.49
1971,0.859,0.49
1972,0.891,0.39
1973,0.891,0.39
1974,0.906,0.28
1975,0.906,0.28
1976,0.859,0.41
1977,0.859,0.41
1978,0.844,0.42
1979,0.844,0.42
1980,0.859,0.31
1981,0.859,0.31
1982,0.953,0.17
1983,0.953,0.17
1984,0.906,0.29
1985,0.906,0.29
1986,0.844,0.49
1987,0.844,0.49
1988,0.938,0.19
1989,0.938,0.19
1990,0.906,0.31
1991,0.906,0.31
1992,0.922,0.32
1993,0.922,0.32
1994,0.812,0.49
1995,0.812,0.49
1996,0.891,0.33
1997,0.891,0.33
1998,0.906,0.32
1999,0.906,0.32
2000,0.906,0.28
2001,0.906,0.28
2002,0.875,0.31
2003,0.875,0.31
2004,0.875,0.42
2005,0.875,0.42
2006,0.969,0.16
2007,0.969,0.16
2008,0.953,0.29
2009,0.953,0.29
2010,0.953,0.19
2011,0.953,0.19
2012,0.938,0.31
2013,0.938,0.31
2014,0.969,0.15
2015,0.969,0.15
2016,0.938,0.28
2017,0.938,0.28
2018,0.891,0.34
2019,0.891,0.34
2020,0.938,0.26
2021,0.938,0.26
2022,0.891,0.33
2023,0.891,0.33
2024,0.875,0.32
2025,0.875,0.32
2026,0.859,0.4
2027,0.859,0.4
2028,0.906,0.37
2029,0.906,0.37
2030,0.938,0.25
2031,0.938,0.25
2032,0.938,0.23
2033,0.938,0.23
2034,0.891,0.43
2035,0.891,0.43
2036,0.844,0.38
2037,0.844,0.38
2038,0.906,0.31
2039,0.906,0.31
2040,0.891,0.28
2041,0.891,0.28
2042,0.875,0.36
2043,0.875,0.36
2044,0.891,0.31
2045,0.891,0.31
2046,0.875,0.42
2047,0.875,0.42
2048,0.938,0.34
2049,0.938,0.34
2050,0.859,0.43
2051,0.859,0.43
2052,0.906,0.29
2053,0.906,0.29
2054,0.875,0.43
2055,0.875,0.43
2056,0.891,0.31
2057,0.891,0.31
2058,0.906,0.29
2059,0.906,0.29
2060,0.828,0.42
2061,0.828,0.42
2062,0.938,0.27
2063,0.938,0.27
2064,0.906,0.36
2065,0.906,0.36
2066,0.922,0.29
2067,0.922,0.29
2068,0.828,0.35
2069,0.828,0.35
2070,0.734,0.66
2071,0.734,0.66
2072,0.812,0.58
2073,0.812,0.58
2074,0.844,0.36
2075,0.844,0.36
2076,0.844,0.55
2077,0.844,0.55
2078,0.891,0.31
2079,0.891,0.31
2080,0.922,0.3
2081,0.922,0.3
2082,0.812,0.54
2083,0.812,0.54
2084,0.938,0.27
2085,0.938,0.27
2086,0.938,0.25
2087,0.938,0.25
2088,0.844,0.41
2089,0.844,0.41
2090,0.938,0.29
2091,0.938,0.29
2092,0.906,0.39
2093,0.906,0.39
2094,0.875,0.42
2095,0.875,0.42
2096,0.938,0.16
2097,0.938,0.16
2098,0.906,0.33
2099,0.906,0.33
2100,0.891,0.28
2101,0.891,0.28
2102,0.969,0.32
2103,0.969,0.32
2104,0.797,0.59
2105,0.797,0.59
2106,0.828,0.41
2107,0.828,0.41
2108,0.844,0.44
2109,0.844,0.44
2110,0.844,0.36
2111,0.844,0.36
2112,0.781,0.61
2113,0.781,0.61
2114,0.938,0.31
2115,0.938,0.31
2116,0.828,0.56
2117,0.828,0.56
2118,0.891,0.31
2119,0.891,0.31
2120,0.797,0.65
2121,0.797,0.65
2122,0.906,0.28
2123,0.906,0.28
2124,0.938,0.3
2125,0.938,0.3
2126,0.906,0.34
2127,0.906,0.34
2128,0.875,0.35
2129,0.875,0.35
2130,0.891,0.31
2131,0.891,0.31
2132,0.875,0.39
2133,0.875,0.39
2134,0.812,0.55
2135,0.812,0.55
2136,0.844,0.44
2137,0.844,0.44
2138,0.859,0.39
2139,0.859,0.39
2140,0.891,0.31
2141,0.891,0.31
2142,0.938,0.26
2143,0.938,0.26
2144,0.828,0.58
2145,0.828,0.58
2146,0.891,0.39
2147,0.891,0.39
2148,0.844,0.46
2149,0.844,0.46
2150,0.891,0.33
2151,0.891,0.33
2152,0.953,0.19
2153,0.953,0.19
2154,0.828,0.37
2155,0.828,0.37
2156,0.828,0.64
2157,0.828,0.64
2158,0.859,0.38
2159,0.859,0.38
2160,0.953,0.17
2161,0.953,0.17
2162,0.922,0.21
2163,0.922,0.21
2164,0.922,0.25
2165,0.922,0.25
2166,0.906,0.29
2167,0.906,0.29
2168,0.891,0.42
2169,0.891,0.42
2170,0.875,0.39
2171,0.875,0.39
2172,0.938,0.22
2173,0.938,0.22
2174,0.828,0.53
2175,0.828,0.53
2176,0.875,0.32
2177,0.875,0.32
2178,0.891,0.4
2179,0.891,0.4
2180,0.906,0.29
2181,0.906,0.29
2182,0.875,0.41
2183,0.875,0.41
2184,0.844,0.38
2185,0.844,0.38
2186,0.906,0.29
2187,0.906,0.29
2188,0.844,0.41
2189,0.844,0.41
2190,0.828,0.48
2191,0.828,0.48
2192,0.797,0.44
2193,0.797,0.44
2194,0.828,0.3
2195,0.828,0.3
2196,0.922,0.25
2197,0.922,0.25
2198,0.906,0.28
2199,0.906,0.28
2200,0.844,0.44
2201,0.844,0.44
2202,0.906,0.33
2203,0.906,0.33
2204,0.938,0.29
2205,0.938,0.29
2206,0.859,0.55
2207,0.859,0.55
2208,0.891,0.34
2209,0.891,0.34
2210,0.969,0.15
2211,0.969,0.15
2212,0.906,0.28
2213,0.906,0.28
2214,0.828,0.5
2215,0.828,0.5
2216,0.828,0.55
2217,0.828,0.55
2218,0.906,0.31
2219,0.906,0.31
2220,0.922,0.39
2221,0.922,0.39
2222,0.844,0.45
2223,0.844,0.45
2224,0.875,0.48
2225,0.875,0.48
2226,0.906,0.23
2227,0.906,0.23
2228,0.844,0.48
2229,0.844,0.48
2230,0.891,0.37
2231,0.891,0.37
2232,0.891,0.28
2233,0.891,0.28
2234,0.844,0.45
2235,0.844,0.45
2236,0.922,0.24
2237,0.922,0.24
2238,0.891,0.35
2239,0.891,0.35
2240,0.938,0.22
2241,0.938,0.22
2242,0.906,0.4
2243,0.906,0.4
2244,0.859,0.42
2245,0.859,0.42
2246,0.906,0.4
2247,0.906,0.4
2248,0.938,0.23
2249,0.938,0.23
2250,0.875,0.51
2251,0.875,0.51
2252,0.828,0.45
2253,0.828,0.45
2254,0.906,0.35
2255,0.906,0.35
2256,0.953,0.2
2257,0.953,0.2
2258,0.953,0.19
2259,0.953,0.19
2260,0.891,0.34
2261,0.891,0.34
2262,0.875,0.29
2263,0.875,0.29
2264,0.938,0.23
2265,0.938,0.23
2266,0.938,0.18
2267,0.938,0.18
2268,0.875,0.38
2269,0.875,0.38
2270,0.906,0.39
2271,0.906,0.39
2272,0.812,0.42
2273,0.812,0.42
2274,0.953,0.23
2275,0.953,0.23
2276,0.781,0.61
2277,0.781,0.61
2278,0.906,0.26
2279,0.906,0.26
2280,0.891,0.32
2281,0.891,0.32
2282,0.891,0.41
2283,0.891,0.41
2284,0.875,0.39
2285,0.875,0.39
2286,0.797,0.51
2287,0.797,0.51
2288,0.891,0.31
2289,0.891,0.31
2290,0.875,0.3
2291,0.875,0.3
2292,0.859,0.38
2293,0.859,0.38
2294,0.922,0.23
2295,0.922,0.23
2296,0.812,0.6
2297,0.812,0.6
2298,0.875,0.51
2299,0.875,0.51
2300,0.891,0.47
2301,0.891,0.47
2302,0.797,0.48
2303,0.797,0.48
2304,0.891,0.31
2305,0.891,0.31
2306,0.906,0.31
2307,0.906,0.31
2308,0.906,0.25
2309,0.906,0.25
2310,0.938,0.19
2311,0.938,0.19
2312,0.844,0.54
2313,0.844,0.54
2314,0.828,0.6
2315,0.828,0.6
2316,0.891,0.37
2317,0.891,0.37
2318,0.969,0.21
2319,0.969,0.21
2320,0.828,0.56
2321,0.828,0.56
2322,0.922,0.37
2323,0.922,0.37
2324,0.859,0.37
2325,0.859,0.37
2326,0.906,0.23
2327,0.906,0.23
2328,0.922,0.2
2329,0.922,0.2
2330,0.922,0.22
2331,0.922,0.22
2332,0.875,0.36
2333,0.875,0.36
2334,0.922,0.24
2335,0.922,0.24
2336,0.906,0.42
2337,0.906,0.42
2338,0.812,0.57
2339,0.812,0.57
2340,0.906,0.26
2341,0.906,0.26
2342,0.953,0.24
2343,0.953,0.24
2344,0.938,0.24
2345,0.938,0.24
2346,0.781,0.57
2347,0.781,0.57
2348,0.844,0.39
2349,0.844,0.39
2350,0.828,0.44
2351,0.828,0.44
2352,0.906,0.28
2353,0.906,0.28
2354,0.953,0.29
2355,0.953,0.29
2356,0.938,0.37
2357,0.938,0.37
2358,0.906,0.33
2359,0.906,0.33
2360,0.875,0.34
2361,0.875,0.34
2362,0.953,0.28
2363,0.953,0.28
2364,0.875,0.46
2365,0.875,0.46
2366,0.875,0.41
2367,0.875,0.41
2368,0.875,0.49
2369,0.875,0.49
2370,0.875,0.35
2371,0.875,0.35
2372,0.891,0.38
2373,0.891,0.38
2374,0.953,0.24
2375,0.953,0.24
2376,0.922,0.43
2377,0.922,0.43
2378,0.75,0.69
2379,0.75,0.69
2380,0.922,0.29
2381,0.922,0.29
2382,0.922,0.29
2383,0.922,0.29
2384,0.875,0.43
2385,0.875,0.43
2386,0.922,0.2
2387,0.922,0.2
2388,0.938,0.33
2389,0.938,0.33
2390,0.906,0.38
2391,0.906,0.38
2392,0.922,0.3
2393,0.922,0.3
2394,0.906,0.39
2395,0.906,0.39
2396,0.922,0.34
2397,0.922,0.34
2398,0.906,0.3
2399,0.906,0.3
2400,0.859,0.38
2401,0.859,0.38
2402,0.891,0.32
2403,0.891,0.32
2404,0.859,0.49
2405,0.859,0.49
2406,0.906,0.32
2407,0.906,0.32
2408,0.922,0.25
2409,0.922,0.25
2410,0.859,0.32
2411,0.859,0.32
2412,0.891,0.31
2413,0.891,0.31
2414,0.953,0.26
2415,0.953,0.26
2416,0.906,0.25
2417,0.906,0.25
2418,0.938,0.2
2419,0.938,0.2
2420,0.953,0.24
2421,0.953,0.24
2422,0.844,0.38
2423,0.844,0.38
2424,0.828,0.33
2425,0.828,0.33
2426,0.938,0.24
2427,0.938,0.24
2428,0.953,0.21
2429,0.953,0.21
2430,0.922,0.19
2431,0.922,0.19
2432,0.906,0.26
2433,0.906,0.26
2434,0.734,0.69
2435,0.734,0.69
2436,0.953,0.21
2437,0.953,0.21
2438,0.875,0.41
2439,0.875,0.41
2440,0.828,0.43
2441,0.828,0.43
2442,0.891,0.37
2443,0.891,0.37
2444,0.891,0.27
2445,0.891,0.27
2446,0.891,0.35
2447,0.891,0.35
2448,0.891,0.32
2449,0.891,0.32
2450,0.844,0.54
2451,0.844,0.54
2452,0.812,0.47
2453,0.812,0.47
2454,0.859,0.37
2455,0.859,0.37
2456,0.891,0.32
2457,0.891,0.32
2458,0.844,0.51
2459,0.844,0.51
2460,0.828,0.43
2461,0.828,0.43
2462,0.938,0.26
2463,0.938,0.26
2464,0.844,0.41
2465,0.844,0.41
2466,0.906,0.25
2467,0.906,0.25
2468,0.859,0.37
2469,0.859,0.37
2470,0.891,0.31
2471,0.891,0.31
2472,0.875,0.33
2473,0.875,0.33
2474,0.922,0.3
2475,0.922,0.3
2476,0.938,0.39
2477,0.938,0.39
2478,0.953,0.21
2479,0.953,0.21
2480,0.953,0.17
2481,0.953,0.17
2482,0.797,0.47
2483,0.797,0.47
2484,0.938,0.27
2485,0.938,0.27
2486,0.859,0.42
2487,0.859,0.42
2488,0.891,0.57
2489,0.891,0.57
2490,0.859,0.5
2491,0.859,0.5
2492,0.875,0.4
2493,0.875,0.4
2494,0.875,0.32
2495,0.875,0.32
2496,0.922,0.25
2497,0.922,0.25
2498,0.906,0.28
2499,0.906,0.28
2500,0.906,0.3
2501,0.906,0.3
2502,0.875,0.36
2503,0.875,0.36
2504,0.922,0.18
2505,0.922,0.18
2506,0.875,0.37
2507,0.875,0.37
2508,0.938,0.19
2509,0.938,0.19
2510,0.922,0.27
2511,0.922,0.27
2512,0.891,0.34
2513,0.891,0.34
2514,0.859,0.4
2515,0.859,0.4
2516,0.891,0.34
2517,0.891,0.34
2518,0.938,0.27
2519,0.938,0.27
2520,0.891,0.33
2521,0.891,0.33
2522,0.906,0.28
2523,0.906,0.28
2524,0.906,0.29
2525,0.906,0.29
2526,0.875,0.34
2527,0.875,0.34
2528,0.891,0.33
2529,0.891,0.33
2530,0.891,0.32
2531,0.891,0.32
2532,0.891,0.3
2533,0.891,0.3
2534,0.906,0.24
2535,0.906,0.24
2536,0.891,0.23
2537,0.891,0.23
2538,0.859,0.38
2539,0.859,0.38
2540,0.875,0.53
2541,0.875,0.53
2542,0.859,0.42
2543,0.859,0.42
2544,0.938,0.24
2545,0.938,0.24
2546,0.953,0.23
2547,0.953,0.23
2548,0.875,0.43
2549,0.875,0.43
2550,0.922,0.3
2551,0.922,0.3
2552,0.922,0.22
2553,0.922,0.22
2554,0.922,0.25
2555,0.922,0.25
2556,0.875,0.38
2557,0.875,0.38
2558,0.906,0.26
2559,0.906,0.26
2560,0.859,0.3
2561,0.859,0.3
2562,0.938,0.21
2563,0.938,0.21
2564,0.859,0.41
2565,0.859,0.41
2566,0.906,0.27
2567,0.906,0.27
2568,0.953,0.2
2569,0.953,0.2
2570,0.891,0.31
2571,0.891,0.31
2572,0.891,0.33
2573,0.891,0.33
2574,0.891,0.3
2575,0.891,0.3
2576,0.922,0.36
2577,0.922,0.36
2578,0.859,0.44
2579,0.859,0.44
2580,0.891,0.24
2581,0.891,0.24
2582,0.844,0.39
2583,0.844,0.39
2584,0.906,0.29
2585,0.906,0.29
2586,0.953,0.19
2587,0.953,0.19
2588,0.891,0.29
2589,0.891,0.29
2590,0.891,0.25
2591,0.891,0.25
2592,0.906,0.26
2593,0.906,0.26
2594,0.906,0.3
2595,0.906,0.3
2596,0.906,0.28
2597,0.906,0.28
2598,0.953,0.21
2599,0.953,0.21
2600,0.922,0.29
2601,0.922,0.29
2602,0.859,0.34
2603,0.859,0.34
2604,0.906,0.28
2605,0.906,0.28
2606,0.891,0.48
2607,0.891,0.48
2608,0.938,0.21
2609,0.938,0.21
2610,0.906,0.27
2611,0.906,0.27
2612,0.797,0.52
2613,0.797,0.52
2614,0.922,0.25
2615,0.922,0.25
2616,0.844,0.5
2617,0.844,0.5
2618,0.938,0.24
2619,0.938,0.24
2620,0.859,0.4
2621,0.859,0.4
2622,0.938,0.19
2623,0.938,0.19
2624,0.844,0.36
2625,0.844,0.36
2626,0.859,0.37
2627,0.859,0.37
2628,0.875,0.31
2629,0.875,0.31
2630,0.906,0.32
2631,0.906,0.32
2632,0.859,0.53
2633,0.859,0.53
