Step,Acc,Loss
1339,0.945,0.24
1340,0.891,0.39
1341,0.891,0.39
1342,0.867,0.39
1343,0.867,0.39
1344,0.891,0.3
1345,0.891,0.3
1346,0.93,0.29
1347,0.93,0.29
1348,0.883,0.41
1349,0.883,0.41
1350,0.906,0.3
1351,0.906,0.3
1352,0.859,0.38
1353,0.859,0.38
1354,0.891,0.37
1355,0.891,0.37
1356,0.859,0.46
1357,0.859,0.46
1358,0.938,0.23
1359,0.938,0.23
1360,0.938,0.27
1361,0.938,0.27
1362,0.898,0.34
1363,0.898,0.34
1364,0.891,0.3
1365,0.891,0.3
1366,0.891,0.38
1367,0.891,0.38
1368,0.898,0.39
1369,0.898,0.39
1370,0.883,0.35
1371,0.883,0.35
1372,0.836,0.47
1373,0.836,0.47
1374,0.922,0.34
1375,0.922,0.34
1376,0.891,0.34
1377,0.891,0.34
1378,0.836,0.44
1379,0.836,0.44
1380,0.891,0.44
1381,0.891,0.44
1382,0.891,0.34
1383,0.891,0.34
1384,0.867,0.36
1385,0.867,0.36
1386,0.914,0.28
1387,0.914,0.28
1388,0.852,0.4
1389,0.852,0.4
1390,0.883,0.34
1391,0.883,0.34
1392,0.828,0.44
1393,0.828,0.44
1394,0.891,0.36
1395,0.891,0.36
1396,0.922,0.26
1397,0.922,0.26
1398,0.836,0.5
1399,0.836,0.5
1400,0.875,0.37
1401,0.875,0.37
1402,0.898,0.29
1403,0.898,0.29
1404,0.844,0.41
1405,0.844,0.41
1406,0.906,0.28
1407,0.906,0.28
1408,0.922,0.26
1409,0.922,0.26
1410,0.922,0.31
1411,0.922,0.31
1412,0.844,0.41
1413,0.844,0.41
1414,0.93,0.31
1415,0.93,0.31
1416,0.898,0.29
1417,0.898,0.29
1418,0.914,0.32
1419,0.914,0.32
1420,0.844,0.37
1421,0.844,0.37
1422,0.859,0.49
1423,0.859,0.49
1424,0.859,0.41
1425,0.859,0.41
1426,0.906,0.3
1427,0.906,0.3
1428,0.914,0.27
1429,0.914,0.27
1430,0.922,0.27
1431,0.922,0.27
1432,0.891,0.31
1433,0.891,0.31
1434,0.898,0.34
1435,0.898,0.34
1436,0.891,0.27
1437,0.891,0.27
1438,0.906,0.28
1439,0.906,0.28
1440,0.93,0.31
1441,0.93,0.31
1442,0.859,0.42
1443,0.859,0.42
1444,0.906,0.36
1445,0.906,0.36
1446,0.828,0.4
1447,0.828,0.4
1448,0.898,0.41
1449,0.898,0.41
1450,0.906,0.28
1451,0.906,0.28
1452,0.898,0.25
1453,0.898,0.25
1454,0.906,0.26
1455,0.906,0.26
1456,0.922,0.27
1457,0.922,0.27
1458,0.875,0.42
1459,0.875,0.42
1460,0.891,0.39
1461,0.891,0.39
1462,0.891,0.34
1463,0.891,0.34
1464,0.898,0.3
1465,0.898,0.3
1466,0.859,0.38
1467,0.859,0.38
1468,0.891,0.28
1469,0.891,0.28
1470,0.914,0.3
1471,0.914,0.3
1472,0.891,0.36
1473,0.891,0.36
1474,0.922,0.25
1475,0.922,0.25
1476,0.906,0.37
1477,0.906,0.37
1478,0.922,0.29
1479,0.922,0.29
1480,0.938,0.23
1481,0.938,0.23
1482,0.891,0.24
1483,0.891,0.24
1484,0.906,0.3
1485,0.906,0.3
1486,0.914,0.25
1487,0.914,0.25
1488,0.906,0.33
1489,0.906,0.33
1490,0.891,0.3
1491,0.891,0.3
1492,0.93,0.2
1493,0.93,0.2
1494,0.953,0.2
1495,0.953,0.2
1496,0.922,0.29
1497,0.922,0.29
1498,0.883,0.42
1499,0.883,0.42
1500,0.93,0.23
1501,0.93,0.23
1502,0.914,0.22
1503,0.914,0.22
1504,0.898,0.26
1505,0.898,0.26
1506,0.875,0.29
1507,0.875,0.29
1508,0.875,0.36
1509,0.875,0.36
1510,0.891,0.29
1511,0.891,0.29
1512,0.852,0.41
1513,0.852,0.41
1514,0.898,0.26
1515,0.898,0.26
1516,0.898,0.3
1517,0.898,0.3
1518,0.867,0.34
1519,0.867,0.34
1520,0.867,0.38
1521,0.867,0.38
1522,0.914,0.31
1523,0.914,0.31
1524,0.906,0.33
1525,0.906,0.33
1526,0.859,0.43
1527,0.859,0.43
1528,0.914,0.35
1529,0.914,0.35
1530,0.898,0.35
1531,0.898,0.35
1532,0.836,0.37
1533,0.836,0.37
1534,0.875,0.34
1535,0.875,0.34
1536,0.844,0.54
1537,0.844,0.54
1538,0.875,0.44
1539,0.875,0.44
1540,0.883,0.29
1541,0.883,0.29
1542,0.898,0.31
1543,0.898,0.31
1544,0.891,0.34
1545,0.891,0.34
1546,0.922,0.28
1547,0.922,0.28
1548,0.859,0.44
1549,0.859,0.44
1550,0.922,0.22
1551,0.922,0.22
1552,0.914,0.26
1553,0.914,0.26
1554,0.883,0.35
1555,0.883,0.35
1556,0.906,0.31
1557,0.906,0.31
1558,0.891,0.34
1559,0.891,0.34
1560,0.93,0.26
1561,0.93,0.26
1562,0.859,0.31
1563,0.859,0.31
1564,0.898,0.36
1565,0.898,0.36
1566,0.93,0.22
1567,0.93,0.22
1568,0.898,0.31
1569,0.898,0.31
1570,0.922,0.29
1571,0.922,0.29
1572,0.906,0.3
1573,0.906,0.3
1574,0.875,0.44
1575,0.875,0.44
1576,0.914,0.25
1577,0.914,0.25
1578,0.945,0.19
1579,0.945,0.19
1580,0.836,0.41
1581,0.836,0.41
1582,0.953,0.18
1583,0.953,0.18
1584,0.891,0.32
1585,0.891,0.32
1586,0.891,0.34
1587,0.891,0.34
1588,0.859,0.32
1589,0.859,0.32
1590,0.883,0.36
1591,0.883,0.36
1592,0.93,0.26
1593,0.93,0.26
1594,0.914,0.33
1595,0.914,0.33
1596,0.914,0.27
1597,0.914,0.27
1598,0.891,0.35
1599,0.891,0.35
1600,0.914,0.27
1601,0.914,0.27
1602,0.93,0.22
1603,0.93,0.22
1604,0.891,0.32
1605,0.891,0.32
1606,0.875,0.36
1607,0.875,0.36
1608,0.859,0.39
1609,0.859,0.39
1610,0.867,0.39
1611,0.867,0.39
1612,0.945,0.31
1613,0.945,0.31
1614,0.898,0.33
1615,0.898,0.33
1616,0.938,0.24
1617,0.938,0.24
1618,0.82,0.49
1619,0.82,0.49
1620,0.906,0.31
1621,0.906,0.31
1622,0.891,0.31
1623,0.891,0.31
1624,0.938,0.28
1625,0.938,0.28
1626,0.914,0.27
1627,0.914,0.27
1628,0.883,0.36
1629,0.883,0.36
1630,0.938,0.24
1631,0.938,0.24
1632,0.852,0.44
1633,0.852,0.44
1634,0.891,0.31
1635,0.891,0.31
1636,0.914,0.28
1637,0.914,0.28
1638,0.914,0.3
1639,0.914,0.3
1640,0.836,0.49
1641,0.836,0.49
1642,0.906,0.27
1643,0.906,0.27
1644,0.914,0.25
1645,0.914,0.25
1646,0.914,0.29
1647,0.914,0.29
1648,0.93,0.24
1649,0.93,0.24
1650,0.906,0.3
1651,0.906,0.3
1652,0.922,0.3
1653,0.922,0.3
1654,0.859,0.37
1655,0.859,0.37
1656,0.906,0.25
1657,0.906,0.25
1658,0.852,0.37
1659,0.852,0.37
1660,0.945,0.21
1661,0.945,0.21
1662,0.859,0.46
1663,0.859,0.46
1664,0.914,0.23
1665,0.914,0.23
1666,0.875,0.36
1667,0.875,0.36
1668,0.906,0.31
1669,0.906,0.31
1670,0.93,0.25
1671,0.93,0.25
1672,0.93,0.28
1673,0.93,0.28
1674,0.938,0.21
1675,0.938,0.21
1676,0.898,0.35
1677,0.898,0.35
1678,0.898,0.28
1679,0.898,0.28
1680,0.93,0.26
1681,0.93,0.26
1682,0.844,0.41
1683,0.844,0.41
1684,0.914,0.27
1685,0.914,0.27
1686,0.914,0.26
1687,0.914,0.26
1688,0.914,0.3
1689,0.914,0.3
1690,0.914,0.27
1691,0.914,0.27
1692,0.938,0.28
1693,0.938,0.28
1694,0.891,0.29
1695,0.891,0.29
1696,0.891,0.33
1697,0.891,0.33
1698,0.906,0.3
1699,0.906,0.3
1700,0.891,0.35
1701,0.891,0.35
1702,0.906,0.27
1703,0.906,0.27
1704,0.891,0.39
1705,0.891,0.39
1706,0.906,0.25
1707,0.906,0.25
1708,0.906,0.29
1709,0.906,0.29
1710,0.898,0.33
1711,0.898,0.33
1712,0.93,0.29
1713,0.93,0.29
1714,0.953,0.24
1715,0.953,0.24
1716,0.875,0.36
1717,0.875,0.36
1718,0.906,0.27
1719,0.906,0.27
1720,0.906,0.27
1721,0.906,0.27
1722,0.93,0.27
1723,0.93,0.27
1724,0.852,0.36
1725,0.852,0.36
1726,0.883,0.32
1727,0.883,0.32
1728,0.875,0.34
1729,0.875,0.34
1730,0.945,0.18
1731,0.945,0.18
1732,0.898,0.27
1733,0.898,0.27
1734,0.867,0.36
1735,0.867,0.36
1736,0.953,0.26
1737,0.953,0.26
1738,0.891,0.28
1739,0.891,0.28
1740,0.914,0.26
1741,0.914,0.26
1742,0.914,0.27
1743,0.914,0.27
1744,0.938,0.19
1745,0.938,0.19
1746,0.898,0.27
1747,0.898,0.27
1748,0.898,0.3
1749,0.898,0.3
1750,0.852,0.37
1751,0.852,0.37
1752,0.867,0.33
1753,0.867,0.33
1754,0.859,0.32
1755,0.859,0.32
1756,0.867,0.38
1757,0.867,0.38
1758,0.883,0.32
1759,0.883,0.32
1760,0.93,0.24
1761,0.93,0.24
1762,0.891,0.27
1763,0.891,0.27
1764,0.898,0.3
1765,0.898,0.3
1766,0.922,0.34
1767,0.922,0.34
1768,0.898,0.27
1769,0.898,0.27
1770,0.914,0.23
1771,0.914,0.23
1772,0.859,0.47
1773,0.859,0.47
1774,0.922,0.31
1775,0.922,0.31
1776,0.898,0.27
1777,0.898,0.27
1778,0.867,0.42
1779,0.867,0.42
1780,0.914,0.34
1781,0.914,0.34
1782,0.938,0.24
1783,0.938,0.24
1784,0.898,0.3
1785,0.898,0.3
1786,0.906,0.28
1787,0.906,0.28
1788,0.953,0.2
1789,0.953,0.2
1790,0.898,0.32
1791,0.898,0.32
1792,0.914,0.26
1793,0.914,0.26
1794,0.914,0.29
1795,0.914,0.29
1796,0.875,0.33
1797,0.875,0.33
1798,0.898,0.33
1799,0.898,0.33
1800,0.953,0.19
1801,0.953,0.19
1802,0.867,0.31
1803,0.867,0.31
1804,0.898,0.31
1805,0.898,0.31
1806,0.93,0.21
1807,0.93,0.21
1808,0.93,0.23
1809,0.93,0.23
1810,0.93,0.31
1811,0.93,0.31
1812,0.906,0.29
1813,0.906,0.29
1814,0.898,0.3
1815,0.898,0.3
1816,0.891,0.29
1817,0.891,0.29
1818,0.906,0.26
1819,0.906,0.26
1820,0.93,0.28
1821,0.93,0.28
1822,0.906,0.26
1823,0.906,0.26
1824,0.859,0.42
1825,0.859,0.42
1826,0.953,0.21
1827,0.953,0.21
1828,0.938,0.18
1829,0.938,0.18
1830,0.906,0.3
1831,0.906,0.3
1832,0.867,0.39
1833,0.867,0.39
1834,0.883,0.4
1835,0.883,0.4
1836,0.914,0.29
1837,0.914,0.29
1838,0.922,0.21
1839,0.922,0.21
1840,0.922,0.3
1841,0.922,0.3
1842,0.844,0.43
1843,0.844,0.43
1844,0.891,0.33
1845,0.891,0.33
1846,0.938,0.2
1847,0.938,0.2
1848,0.906,0.37
1849,0.906,0.37
1850,0.922,0.31
1851,0.922,0.31
1852,0.906,0.28
1853,0.906,0.28
1854,0.93,0.24
1855,0.93,0.24
1856,0.906,0.33
1857,0.906,0.33
1858,0.93,0.25
1859,0.93,0.25
1860,0.891,0.35
1861,0.891,0.35
1862,0.898,0.28
1863,0.898,0.28
1864,0.938,0.25
1865,0.938,0.25
1866,0.922,0.23
1867,0.922,0.23
1868,0.898,0.29
1869,0.898,0.29
1870,0.883,0.32
1871,0.883,0.32
1872,0.93,0.21
1873,0.93,0.21
1874,0.914,0.28
1875,0.914,0.28
1876,0.906,0.31
1877,0.906,0.31
1878,0.914,0.22
1879,0.914,0.22
1880,0.891,0.29
1881,0.891,0.29
1882,0.848,0.38
1883,0.848,0.38
1884,0.848,0.38
1888,0.906,0.27
1889,0.906,0.27
1890,0.922,0.22
1891,0.922,0.22
1892,0.898,0.32
1893,0.898,0.32
1894,0.898,0.25
1895,0.898,0.25
1896,0.875,0.3
1897,0.875,0.3
1898,0.891,0.37
1899,0.891,0.37
1900,0.906,0.32
1901,0.906,0.32
1902,0.883,0.37
1903,0.883,0.37
1904,0.914,0.27
1905,0.914,0.27
1906,0.898,0.32
1907,0.898,0.32
1908,0.859,0.46
1909,0.859,0.46
1910,0.93,0.25
1911,0.93,0.25
1912,0.891,0.32
1913,0.891,0.32
1914,0.875,0.33
1915,0.875,0.33
1916,0.883,0.32
1917,0.883,0.32
1918,0.898,0.39
1919,0.898,0.39
1920,0.875,0.32
1921,0.875,0.32
1922,0.953,0.23
1923,0.953,0.23
1924,0.914,0.28
1925,0.914,0.28
1926,0.867,0.37
1927,0.867,0.37
1928,0.875,0.28
1929,0.875,0.28
1930,0.914,0.26
1931,0.914,0.26
1932,0.914,0.35
1933,0.914,0.35
1934,0.922,0.32
1935,0.922,0.32
1936,0.914,0.28
1937,0.914,0.28
1938,0.945,0.2
1939,0.945,0.2
1940,0.898,0.33
1941,0.898,0.33
1942,0.883,0.37
1943,0.883,0.37
1944,0.891,0.35
1945,0.891,0.35
1946,0.969,0.16
1947,0.969,0.16
1948,0.891,0.48
1949,0.891,0.48
1950,0.906,0.35
1951,0.906,0.35
1952,0.914,0.34
1953,0.914,0.34
1954,0.875,0.4
1955,0.875,0.4
1956,0.938,0.27
1957,0.938,0.27
1958,0.938,0.28
1959,0.938,0.28
1960,0.859,0.46
1961,0.859,0.46
1962,0.945,0.18
1963,0.945,0.18
1964,0.898,0.28
1965,0.898,0.28
1966,0.922,0.28
1967,0.922,0.28
1968,0.867,0.3
1969,0.867,0.3
1970,0.891,0.34
1971,0.891,0.34
1972,0.867,0.44
1973,0.867,0.44
1974,0.906,0.24
1975,0.906,0.24
1976,0.859,0.37
1977,0.859,0.37
1978,0.922,0.24
1979,0.922,0.24
1980,0.93,0.27
1981,0.93,0.27
1982,0.898,0.31
1983,0.898,0.31
1984,0.938,0.21
1985,0.938,0.21
1986,0.906,0.27
1987,0.906,0.27
1988,0.859,0.34
1989,0.859,0.34
1990,0.953,0.16
1991,0.953,0.16
1992,0.898,0.34
1993,0.898,0.34
1994,0.883,0.33
1995,0.883,0.33
1996,0.914,0.35
1997,0.914,0.35
1998,0.906,0.28
1999,0.906,0.28
2000,0.922,0.22
2001,0.922,0.22
2002,0.945,0.22
2003,0.945,0.22
2004,0.875,0.36
2005,0.875,0.36
2006,0.922,0.31
2007,0.922,0.31
2008,0.898,0.35
2009,0.898,0.35
2010,0.867,0.45
2011,0.867,0.45
2012,0.93,0.25
2013,0.93,0.25
2014,0.883,0.32
2015,0.883,0.32
2016,0.922,0.27
2017,0.922,0.27
2018,0.898,0.32
2019,0.898,0.32
2020,0.945,0.29
2021,0.945,0.29
2022,0.867,0.35
2023,0.867,0.35
2024,0.914,0.29
2025,0.914,0.29
2026,0.906,0.3
2027,0.906,0.3
2028,0.891,0.29
2029,0.891,0.29
2030,0.969,0.19
2031,0.969,0.19
2032,0.906,0.32
2033,0.906,0.32
2034,0.922,0.23
2035,0.922,0.23
2036,0.914,0.26
2037,0.914,0.26
2038,0.93,0.25
2039,0.93,0.25
2040,0.883,0.39
2041,0.883,0.39
2042,0.938,0.31
2043,0.938,0.31
2044,0.922,0.26
2045,0.922,0.26
2046,0.867,0.46
2047,0.867,0.46
2048,0.914,0.3
2049,0.914,0.3
2050,0.906,0.25
2051,0.906,0.25
2052,0.891,0.3
2053,0.891,0.3
2054,0.969,0.15
2055,0.969,0.15
2056,0.922,0.29
2057,0.922,0.29
2058,0.906,0.33
2059,0.906,0.33
2060,0.906,0.3
2061,0.906,0.3
2062,0.898,0.26
2063,0.898,0.26
2064,0.883,0.29
2065,0.883,0.29
2066,0.875,0.41
2067,0.875,0.41
2068,0.891,0.3
2069,0.891,0.3
2070,0.914,0.27
2071,0.914,0.27
2072,0.883,0.27
2073,0.883,0.27
2074,0.898,0.32
2075,0.898,0.32
2076,0.969,0.21
2077,0.969,0.21
2078,0.93,0.18
2079,0.93,0.18
2080,0.859,0.36
2081,0.859,0.36
2082,0.938,0.23
2083,0.938,0.23
2084,0.898,0.29
2085,0.898,0.29
2086,0.914,0.25
2087,0.914,0.25
2088,0.914,0.27
2089,0.914,0.27
2090,0.953,0.19
2091,0.953,0.19
2092,0.938,0.24
2093,0.938,0.24
2094,0.898,0.31
2095,0.898,0.31
2096,0.883,0.35
2097,0.883,0.35
2098,0.93,0.21
2099,0.93,0.21
2100,0.93,0.23
2101,0.93,0.23
2102,0.922,0.24
2103,0.922,0.24
2104,0.812,0.47
2105,0.812,0.47
2106,0.883,0.31
2107,0.883,0.31
2108,0.977,0.13
2109,0.977,0.13
2110,0.914,0.35
2111,0.914,0.35
2112,0.883,0.29
2113,0.883,0.29
2114,0.906,0.26
2115,0.906,0.26
2116,0.883,0.31
2117,0.883,0.31
2118,0.914,0.26
2119,0.914,0.26
2120,0.93,0.29
2121,0.93,0.29
2122,0.898,0.32
2123,0.898,0.32
2124,0.898,0.35
2125,0.898,0.35
2126,0.914,0.31
2127,0.914,0.31
2128,0.891,0.3
2129,0.891,0.3
2130,0.922,0.27
2131,0.922,0.27
2132,0.914,0.25
2133,0.914,0.25
2134,0.938,0.23
2135,0.938,0.23
2136,0.844,0.38
2137,0.844,0.38
2138,0.906,0.29
2139,0.906,0.29
2140,0.867,0.37
2141,0.867,0.37
2142,0.93,0.22
2143,0.93,0.22
2144,0.906,0.29
2145,0.906,0.29
2146,0.891,0.35
2147,0.891,0.35
2148,0.906,0.25
2149,0.906,0.25
2150,0.938,0.25
2151,0.938,0.25
2152,0.875,0.35
2153,0.875,0.35
2154,0.914,0.32
2155,0.914,0.32
2156,0.867,0.38
2157,0.867,0.38
2158,0.867,0.37
2159,0.867,0.37
2160,0.906,0.34
2161,0.906,0.34
2162,0.898,0.33
2163,0.898,0.33
2164,0.898,0.34
2165,0.898,0.34
2166,0.922,0.36
2167,0.922,0.36
2168,0.828,0.4
2169,0.828,0.4
2170,0.906,0.26
2171,0.906,0.26
2172,0.891,0.34
2173,0.891,0.34
2174,0.906,0.35
2175,0.906,0.35
2176,0.898,0.27
2177,0.898,0.27
2178,0.914,0.33
2179,0.914,0.33
2180,0.898,0.31
2181,0.898,0.31
2182,0.891,0.31
2183,0.891,0.31
2184,0.906,0.27
2185,0.906,0.27
2186,0.898,0.4
2187,0.898,0.4
2188,0.914,0.27
2189,0.914,0.27
2190,0.883,0.36
2191,0.883,0.36
2192,0.914,0.28
2193,0.914,0.28
2194,0.914,0.27
2195,0.914,0.27
2196,0.867,0.36
2197,0.867,0.36
2198,0.898,0.25
2199,0.898,0.25
2200,0.945,0.22
2201,0.945,0.22
2202,0.945,0.2
2203,0.945,0.2
2204,0.93,0.19
2205,0.93,0.19
2206,0.914,0.28
2207,0.914,0.28
2208,0.906,0.25
2209,0.906,0.25
2210,0.898,0.32
2211,0.898,0.32
2212,0.93,0.24
2213,0.93,0.24
2214,0.859,0.39
2215,0.859,0.39
2216,0.922,0.25
2217,0.922,0.25
2218,0.93,0.22
2219,0.93,0.22
2220,0.875,0.32
2221,0.875,0.32
2222,0.883,0.3
2223,0.883,0.3
2224,0.891,0.31
2225,0.891,0.31
2226,0.906,0.37
2227,0.906,0.37
2228,0.922,0.24
2229,0.922,0.24
2230,0.859,0.4
2231,0.859,0.4
2232,0.93,0.27
2233,0.93,0.27
2234,0.945,0.19
2235,0.945,0.19
2236,0.922,0.27
2237,0.922,0.27
2238,0.93,0.26
2239,0.93,0.26
2240,0.906,0.22
2241,0.906,0.22
2242,0.914,0.36
2243,0.914,0.36
2244,0.875,0.32
2245,0.875,0.32
2246,0.883,0.32
2247,0.883,0.32
2248,0.922,0.29
2249,0.922,0.29
2250,0.883,0.33
2251,0.883,0.33
2252,0.883,0.32
2253,0.883,0.32
2254,0.93,0.25
2255,0.93,0.25
2256,0.945,0.22
2257,0.945,0.22
2258,0.883,0.33
2259,0.883,0.33
2260,0.906,0.31
2261,0.906,0.31
2262,0.867,0.38
2263,0.867,0.38
2264,0.867,0.32
2265,0.867,0.32
2266,0.914,0.25
2267,0.914,0.25
2268,0.938,0.22
2269,0.938,0.22
2270,0.93,0.16
2271,0.93,0.16
2272,0.898,0.26
2273,0.898,0.26
2274,0.922,0.29
2275,0.922,0.29
2276,0.852,0.36
2277,0.852,0.36
2278,0.875,0.3
2279,0.875,0.3
2280,0.922,0.3
2281,0.922,0.3
2282,0.922,0.27
2283,0.922,0.27
2284,0.906,0.3
2285,0.906,0.3
2286,0.914,0.39
2287,0.914,0.39
2288,0.859,0.35
2289,0.859,0.35
2290,0.898,0.3
2291,0.898,0.3
2292,0.953,0.22
2293,0.953,0.22
2294,0.906,0.29
2295,0.906,0.29
2296,0.883,0.38
2297,0.883,0.38
2298,0.914,0.26
2299,0.914,0.26
2300,0.93,0.23
2301,0.93,0.23
2302,0.93,0.33
2303,0.93,0.33
2304,0.891,0.36
2305,0.891,0.36
2306,0.891,0.31
2307,0.891,0.31
2308,0.883,0.31
2309,0.883,0.31
2310,0.93,0.28
2311,0.93,0.28
2312,0.875,0.37
2313,0.875,0.37
2314,0.883,0.36
2315,0.883,0.36
2316,0.906,0.31
2317,0.906,0.31
2318,0.922,0.27
2319,0.922,0.27
2320,0.875,0.29
2321,0.875,0.29
2322,0.914,0.33
2323,0.914,0.33
2324,0.898,0.3
2325,0.898,0.3
2326,0.875,0.35
2327,0.875,0.35
2328,0.914,0.29
2329,0.914,0.29
2330,0.852,0.37
2331,0.852,0.37
2332,0.898,0.34
2333,0.898,0.34
2334,0.891,0.35
2335,0.891,0.35
2336,0.891,0.32
2337,0.891,0.32
2338,0.867,0.31
2339,0.867,0.31
2340,0.906,0.3
2341,0.906,0.3
2342,0.875,0.27
2343,0.875,0.27
2344,0.906,0.26
2345,0.906,0.26
2346,0.922,0.26
2347,0.922,0.26
2348,0.914,0.29
2349,0.914,0.29
2350,0.922,0.28
2351,0.922,0.28
2352,0.945,0.21
2353,0.945,0.21
2354,0.828,0.43
2355,0.828,0.43
2356,0.914,0.28
2357,0.914,0.28
2358,0.922,0.24
2359,0.922,0.24
2360,0.875,0.37
2361,0.875,0.37
2362,0.938,0.25
2363,0.938,0.25
2364,0.898,0.3
2365,0.898,0.3
2366,0.938,0.23
2367,0.938,0.23
2368,0.93,0.2
2369,0.93,0.2
2370,0.945,0.23
2371,0.945,0.23
2372,0.906,0.32
2373,0.906,0.32
2374,0.898,0.27
2375,0.898,0.27
2376,0.93,0.27
2377,0.93,0.27
2378,0.938,0.24
2379,0.938,0.24
2380,0.906,0.26
2381,0.906,0.26
2382,0.922,0.26
2383,0.922,0.26
2384,0.938,0.28
2385,0.938,0.28
2386,0.914,0.24
2387,0.914,0.24
2388,0.883,0.32
2389,0.883,0.32
2390,0.906,0.26
2391,0.906,0.26
2392,0.922,0.25
2393,0.922,0.25
2394,0.898,0.39
2395,0.898,0.39
2396,0.945,0.2
2397,0.945,0.2
2398,0.922,0.24
2399,0.922,0.24
2400,0.898,0.32
2401,0.898,0.32
2402,0.914,0.24
2403,0.914,0.24
2404,0.906,0.24
2405,0.906,0.24
2406,0.945,0.24
2407,0.945,0.24
2408,0.953,0.18
2409,0.953,0.18
2410,0.859,0.39
2411,0.859,0.39
2412,0.875,0.41
2413,0.875,0.41
2414,0.891,0.29
2415,0.891,0.29
2416,0.922,0.25
2417,0.922,0.25
2418,0.914,0.31
2419,0.914,0.31
2420,0.938,0.26
2421,0.938,0.26
2422,0.906,0.26
2423,0.906,0.26
2424,0.859,0.33
2425,0.859,0.33
2426,0.914,0.25
2427,0.914,0.25
2428,0.945,0.2
2429,0.945,0.2
2430,0.93,0.28
2431,0.93,0.28
2432,0.945,0.2
2433,0.945,0.2
2434,0.883,0.28
2435,0.883,0.28
2436,0.93,0.24
2437,0.93,0.24
2438,0.961,0.18
2439,0.961,0.18
2440,0.898,0.3
2441,0.898,0.3
2442,0.883,0.33
2443,0.883,0.33
2444,0.891,0.29
2445,0.891,0.29
2446,0.961,0.17
2447,0.961,0.17
2448,0.914,0.3
2449,0.914,0.3
2450,0.961,0.18
2451,0.961,0.18
2452,0.875,0.29
2453,0.875,0.29
2454,0.906,0.24
2455,0.906,0.24
2456,0.898,0.34
2457,0.898,0.34
2458,0.875,0.3
2459,0.875,0.3
2460,0.945,0.17
2461,0.945,0.17
2462,0.891,0.29
2463,0.891,0.29
2464,0.836,0.44
2465,0.836,0.44
2466,0.922,0.26
2467,0.922,0.26
2468,0.898,0.26
2469,0.898,0.26
2470,0.891,0.35
2471,0.891,0.35
2472,0.922,0.3
2473,0.922,0.3
2474,0.867,0.33
2475,0.867,0.33
2476,0.922,0.27
2477,0.922,0.27
2478,0.922,0.15
2479,0.922,0.15
2480,0.898,0.28
2481,0.898,0.28
2482,0.922,0.25
2483,0.922,0.25
2484,0.922,0.2
2485,0.922,0.2
2486,0.961,0.21
2487,0.961,0.21
2488,0.914,0.23
2489,0.914,0.23
2490,0.914,0.28
2491,0.914,0.28
2492,0.906,0.27
2493,0.906,0.27
2494,0.938,0.23
2495,0.938,0.23
2496,0.93,0.25
2497,0.93,0.25
2498,0.914,0.27
2499,0.914,0.27
2500,0.93,0.31
2501,0.93,0.31
2502,0.914,0.3
2503,0.914,0.3
2504,0.875,0.38
2505,0.875,0.38
2506,0.945,0.21
2507,0.945,0.21
2508,0.938,0.18
2509,0.938,0.18
2510,0.961,0.18
2511,0.961,0.18
2512,0.906,0.27
2513,0.906,0.27
2514,0.875,0.32
2515,0.875,0.32
2516,0.898,0.3
2517,0.898,0.3
2518,0.93,0.23
2519,0.93,0.23
2520,0.938,0.16
2521,0.938,0.16
2522,0.883,0.31
2523,0.883,0.31
2524,0.914,0.29
2525,0.914,0.29
2526,0.898,0.31
2527,0.898,0.31
2528,0.898,0.26
2529,0.898,0.26
2530,0.945,0.21
2531,0.945,0.21
2532,0.93,0.22
2533,0.93,0.22
2534,0.914,0.25
2535,0.914,0.25
2536,0.836,0.4
2537,0.836,0.4
2538,0.875,0.33
2539,0.875,0.33
2540,0.883,0.33
2541,0.883,0.33
2542,0.906,0.29
2543,0.906,0.29
2544,0.852,0.42
2545,0.852,0.42
2546,0.852,0.5
2547,0.852,0.5
2548,0.922,0.28
2549,0.922,0.28
2550,0.93,0.24
2551,0.93,0.24
2552,0.891,0.37
2553,0.891,0.37
2554,0.898,0.31
2555,0.898,0.31
2556,0.875,0.33
2557,0.875,0.33
2558,0.922,0.2
2559,0.922,0.2
2560,0.938,0.18
2561,0.938,0.18
2562,0.922,0.3
2563,0.922,0.3
2564,0.867,0.36
2565,0.867,0.36
2566,0.906,0.37
2567,0.906,0.37
2568,0.875,0.34
2569,0.875,0.34
2570,0.914,0.24
2571,0.914,0.24
2572,0.938,0.27
2573,0.938,0.27
2574,0.953,0.21
2575,0.953,0.21
2576,0.867,0.45
2577,0.867,0.45
2578,0.922,0.23
2579,0.922,0.23
2580,0.875,0.41
2581,0.875,0.41
2582,0.938,0.22
2583,0.938,0.22
2584,0.891,0.39
2585,0.891,0.39
2586,0.805,0.58
2587,0.805,0.58
2588,0.922,0.29
2589,0.922,0.29
2590,0.898,0.27
2591,0.898,0.27
2592,0.836,0.5
2593,0.836,0.5
2594,0.898,0.37
2595,0.898,0.37
2596,0.844,0.4
2597,0.844,0.4
2598,0.906,0.34
2599,0.906,0.34
2600,0.859,0.36
2601,0.859,0.36
2602,0.953,0.23
2603,0.953,0.23
2604,0.891,0.28
2605,0.891,0.28
2606,0.891,0.28
2607,0.891,0.28
2608,0.883,0.41
2609,0.883,0.41
2610,0.891,0.32
2611,0.891,0.32
2612,0.898,0.3
